#    Var_X        DENSLO     DENSAV     DENSHI    DENSTOT   Radius     Rref   Grav LOGSCALE profwgt
   540.00      9.079E-07  9.987E-07  1.099E-06  9.405E-07  3115.50  2575.50  .925     0     .000
   550.00      7.203E-07  7.923E-07  8.715E-07  7.584E-07  3125.50  2575.50  .919     0     .000
   560.00      5.699E-07  6.269E-07  6.896E-07  6.146E-07  3135.50  2575.50  .913     0     .000
   570.00      4.499E-07  4.949E-07  5.444E-07  4.895E-07  3145.50  2575.50  .907     0     .000
   580.00      3.550E-07  3.905E-07  4.295E-07  3.971E-07  3155.50  2575.50  .902     0     .000
   590.00      2.802E-07  3.082E-07  3.390E-07  3.313E-07  3165.50  2575.50  .896     0     .000
   600.00      2.213E-07  2.435E-07  2.678E-07  2.592E-07  3175.50  2575.50  .890     0     .000
   610.00      1.751E-07  1.926E-07  2.119E-07  2.151E-07  3185.50  2575.50  .885     0     .000
   620.00      1.388E-07  1.527E-07  1.680E-07  1.688E-07  3195.50  2575.50  .879     0     .000
   630.00      1.103E-07  1.213E-07  1.335E-07  1.377E-07  3205.50  2575.50  .874     0     .000
   640.00      8.790E-08  9.670E-08  1.064E-07  1.125E-07  3215.50  2575.50  .868     0     .000
