    Var_X        DENSLO     DENSAV     DENSHI    DENSTOT   Radius     Rref   Grav LOGSCALE profwgt
   1960.0      9.566E-15  1.052E-14  1.158E-14  9.489E-15  4535.50  2575.50  .436     0     .000
   1970.0      8.971E-15  9.868E-15  1.086E-14  8.931E-15  4545.50  2575.50  .435     0     .000
   1980.0      8.418E-15  9.260E-15  1.019E-14  8.356E-15  4555.50  2575.50  .433     0     .000
   1990.0      7.904E-15  8.695E-15  9.564E-15  7.923E-15  4565.50  2575.50  .431     0     .000
   2000.0      7.426E-15  8.169E-15  8.985E-15  7.536E-15  4575.50  2575.50  .429     0     .000
   .00000      5.178E+00  5.333E+00  5.493E+00  5.019E+00  2575.50  2575.50 1.353     0     .000
   10.000      3.352E+00  3.520E+00  3.696E+00  3.094E+00  2585.50  2575.50 1.343     0     .000
   20.000      1.983E+00  2.122E+00  2.271E+00  1.829E+00  2595.50  2575.50 1.333     0     .000
   30.000      1.106E+00  1.206E+00  1.314E+00  1.072E+00  2605.50  2575.50 1.322     0     .000
   40.000      5.903E-01  6.553E-01  7.273E-01  5.401E-01  2615.50  2575.50 1.312     0     .000
   50.000      3.074E-01  3.474E-01  3.925E-01  2.548E-01  2625.50  2575.50 1.302     0     .000
   60.000      1.531E-01  1.761E-01  2.025E-01  1.387E-01  2635.50  2575.50 1.293     0     .000
   70.000      6.875E-02  7.868E-02  9.004E-02  5.667E-02  2645.50  2575.50 1.283     0     .000
   80.000      3.970E-02  4.522E-02  5.150E-02  3.400E-02  2655.50  2575.50 1.273     0     .000
   90.000      2.623E-02  2.972E-02  3.368E-02  2.677E-02  2665.50  2575.50 1.264     0     .000
   100.00      1.837E-02  2.072E-02  2.336E-02  1.925E-02  2675.50  2575.50 1.254     0     .000
   110.00      1.327E-02  1.490E-02  1.672E-02  1.446E-02  2685.50  2575.50 1.245     0     .000
   120.00      9.805E-03  1.095E-02  1.223E-02  1.043E-02  2695.50  2575.50 1.236     0     .000
   130.00      7.237E-03  8.042E-03  8.935E-03  7.564E-03  2705.50  2575.50 1.227     0     .000
   140.00      5.503E-03  6.084E-03  6.727E-03  5.826E-03  2715.50  2575.50 1.218     0     .000
   150.00      4.183E-03  4.601E-03  5.061E-03  4.654E-03  2725.50  2575.50 1.209     0     .000
   160.00      3.214E-03  3.536E-03  3.889E-03  3.626E-03  2735.50  2575.50 1.200     0     .000
   170.00      2.482E-03  2.730E-03  3.003E-03  2.540E-03  2745.50  2575.50 1.191     0     .000
   180.00      1.926E-03  2.118E-03  2.330E-03  2.063E-03  2755.50  2575.50 1.182     0     .000
   190.00      1.501E-03  1.651E-03  1.816E-03  1.661E-03  2765.50  2575.50 1.174     0     .000
