#   Var_X        DENSLO     DENSAV     DENSHI    DENSTOT   Radius     Rref   Grav LOGSCALE profwgt
   450.00      5.651E-06  6.216E-06  6.837E-06  7.202E-06  3025.50  2575.50  .981     0     .000
   460.00      4.587E-06  5.046E-06  5.551E-06  5.609E-06  3035.50  2575.50  .974     0     .000
   470.00      3.715E-06  4.086E-06  4.495E-06  4.697E-06  3045.50  2575.50  .968     0     .000
   480.00      3.001E-06  3.301E-06  3.631E-06  3.781E-06  3055.50  2575.50  .962     0     .000
   490.00      2.416E-06  2.658E-06  2.924E-06  2.946E-06  3065.50  2575.50  .955     0     .000
   500.00      1.940E-06  2.134E-06  2.347E-06  2.320E-06  3075.50  2575.50  .949     0     .000
   510.00      1.552E-06  1.707E-06  1.878E-06  1.863E-06  3085.50  2575.50  .943     0     .000
   520.00      1.237E-06  1.361E-06  1.497E-06  1.428E-06  3095.50  2575.50  .937     0     .000
   530.00      9.832E-07  1.082E-06  1.190E-06  1.168E-06  3105.50  2575.50  .931     0     .000
   540.00      7.786E-07  8.564E-07  9.421E-07  9.272E-07  3115.50  2575.50  .925     0     .000
   550.00      6.146E-07  6.760E-07  7.436E-07  7.213E-07  3125.50  2575.50  .919     0     .000
   560.00      4.838E-07  5.321E-07  5.853E-07  5.755E-07  3135.50  2575.50  .913     0     .000
   570.00      3.799E-07  4.179E-07  4.597E-07  4.305E-07  3145.50  2575.50  .907     0     .000
   580.00      2.982E-07  3.280E-07  3.608E-07  3.421E-07  3155.50  2575.50  .902     0     .000
   590.00      2.341E-07  2.576E-07  2.833E-07  2.779E-07  3165.50  2575.50  .896     0     .000
   600.00      1.840E-07  2.024E-07  2.227E-07  2.205E-07  3175.50  2575.50  .890     0     .000
   610.00      1.448E-07  1.593E-07  1.753E-07  1.712E-07  3185.50  2575.50  .885     0     .000
   620.00      1.143E-07  1.257E-07  1.382E-07  1.252E-07  3195.50  2575.50  .879     0     .000
   630.00      9.036E-08  9.939E-08  1.093E-07  9.854E-08  3205.50  2575.50  .874     0     .000
